Unnamed: 0,date,water temperature,salt,temperature,air press,wind direction,wind speed,max wind
349,2017/06/15 13:00,18.09,33.76,24.53,1005.8,3,5.39,7.24
350,2017/06/15 14:00,17.81,33.81,24.18,1005.8,6,5.24,6.76
351,2017/06/15 15:00,17.73,33.82,23.63,1005.51,6,4.92,6.74
352,2017/06/15 16:00,17.7,33.8,23.48,1005.84,1,3.0,4.39
353,2017/06/15 17:00,17.7,33.8,23.03,1005.87,0,2.59,3.53
354,2017/06/15 18:00,17.69,33.81,22.07,1005.79,0,2.15,2.76
355,2017/06/15 19:00,17.7,33.8,20.74,1006.52,1,2.64,3.48
356,2017/06/15 20:00,17.7,33.83,19.76,1007.1,0,2.25,3.06
357,2017/06/15 21:00,17.75,33.85,19.34,1007.41,0,1.42,1.94
358,2017/06/15 22:00,17.8,33.9,19.88,1008.56,1,1.39,2.31
359,2017/06/15 23:00,17.8,33.92,20.67,1008.79,9,1.81,3.54
360,2017/06/16 0:00,17.8,33.89,20.19,1008.85,7,2.15,3.96
361,2017/06/16 1:00,17.85,33.87,19.27,1008.96,9,1.84,3.71
362,2017/06/16 2:00,17.9,33.89,18.94,1009.1,7,1.68,3.37
363,2017/06/16 3:00,17.9,33.89,18.95,1009.32,9,2.23,4.22
364,2017/06/16 4:00,17.9,33.89,18.75,1009.49,9,1.96,3.78
365,2017/06/16 5:00,17.9,33.89,19.01,1010.37,15,2.27,4.11
366,2017/06/16 6:00,17.9,33.89,18.99,1010.88,12,1.66,3.1
367,2017/06/16 7:00,17.9,33.89,19.47,1011.23,9,1.98,3.86
368,2017/06/16 8:00,17.9,33.89,20.19,1011.25,9,2.3,4.53
369,2017/06/16 9:00,17.94,33.89,21.0,1011.23,9,2.9,5.39
370,2017/06/16 10:00,18.01,33.92,21.59,1011.22,9,3.51,6.27
371,2017/06/16 11:00,18.15,33.88,21.68,1011.03,9,4.46,7.62
372,2017/06/16 12:00,18.25,33.87,21.63,1011.01,9,4.34,7.45
373,2017/06/16 13:00,18.32,33.8,21.57,1010.91,9,4.41,7.68
374,2017/06/16 14:00,18.4,33.74,21.65,1010.73,9,3.78,6.78
375,2017/06/16 15:00,18.35,33.77,21.37,1010.6,9,4.64,8.8
376,2017/06/16 16:00,18.24,33.78,21.12,1010.72,9,4.38,8.14
377,2017/06/16 17:00,18.2,33.8,20.7,1010.64,9,4.0,7.34
378,2017/06/16 18:00,18.11,33.8,20.26,1010.48,9,3.5,6.43
379,2017/06/16 19:00,18.1,33.81,19.58,1010.76,9,3.12,6.03
380,2017/06/16 20:00,18.21,33.82,19.1,1011.63,15,2.86,5.19
381,2017/06/16 21:00,18.44,33.88,18.84,1012.09,13,2.32,4.29
382,2017/06/16 22:00,18.52,33.89,18.88,1012.92,15,2.98,5.01
383,2017/06/16 23:00,18.6,33.82,18.74,1012.83,15,3.44,5.27
384,2017/06/17 0:00,18.48,33.86,18.55,1012.66,15,2.39,3.55
385,2017/06/17 1:00,18.4,33.9,18.47,1012.58,12,2.25,3.52
386,2017/06/17 2:00,18.4,33.86,18.44,1012.28,15,2.55,3.84
387,2017/06/17 3:00,18.35,33.86,18.18,1011.88,15,3.37,4.93
388,2017/06/17 4:00,18.3,33.82,18.01,1012.13,15,2.43,3.73
389,2017/06/17 5:00,18.3,33.76,17.95,1012.23,15,3.34,4.99
390,2017/06/17 6:00,18.22,33.8,18.12,1012.73,15,3.27,4.94
391,2017/06/17 7:00,18.2,33.82,18.5,1012.79,15,2.46,3.87
392,2017/06/17 8:00,18.2,33.82,19.57,1012.3,9,1.46,2.66
393,2017/06/17 9:00,18.28,33.75,20.25,1011.78,9,2.62,4.28
394,2017/06/17 10:00,18.35,33.76,20.51,1011.64,9,3.02,4.98
395,2017/06/17 11:00,18.43,33.82,20.62,1011.37,9,3.38,5.46
396,2017/06/17 12:00,18.52,33.81,20.51,1011.2,7,4.04,6.1
397,2017/06/17 13:00,18.62,33.8,20.31,1010.6,7,4.08,6.05
398,2017/06/17 14:00,18.71,33.76,20.21,1010.27,7,4.71,7.1
399,2017/06/17 15:00,18.85,33.78,20.56,1010.09,9,3.58,6.01
400,2017/06/17 16:00,18.93,33.75,20.57,1009.97,7,3.25,4.99
401,2017/06/17 17:00,19.08,33.76,20.3,1009.62,9,3.13,4.99
402,2017/06/17 18:00,19.21,33.74,20.11,1009.88,9,2.89,4.43
403,2017/06/17 19:00,19.3,33.67,19.98,1010.04,9,2.16,3.42
404,2017/06/17 20:00,19.3,33.67,19.81,1010.29,9,2.16,3.75
405,2017/06/17 21:00,19.28,33.68,19.49,1010.74,9,1.52,2.74
406,2017/06/17 22:00,19.16,33.73,19.34,1010.88,9,1.4,2.6
407,2017/06/17 23:00,19.05,33.67,19.24,1010.82,9,1.12,2.05
408,2017/06/18 0:00,18.91,33.74,19.07,1010.49,9,1.28,2.21
409,2017/06/18 1:00,18.9,33.71,18.9,1010.26,9,1.15,1.95
410,2017/06/18 2:00,18.94,33.72,18.64,1009.94,9,0.72,1.26
411,2017/06/18 3:00,19.07,33.67,18.62,1010.1,9,0.7,1.03
412,2017/06/18 4:00,19.11,33.73,18.62,1010.28,9,0.51,0.8
413,2017/06/18 5:00,19.2,33.71,18.71,1011.22,13,0.5,0.7
414,2017/06/18 6:00,19.27,33.7,18.65,1011.08,13,1.07,1.43
415,2017/06/18 7:00,19.3,33.67,18.95,1010.99,1,1.4,1.84
416,2017/06/18 8:00,19.3,33.67,20.24,1011.03,3,1.54,2.07
417,2017/06/18 9:00,19.39,33.66,21.17,1010.79,1,2.57,3.3
418,2017/06/18 10:00,19.4,33.67,20.55,1010.55,1,3.06,4.05
419,2017/06/18 11:00,19.48,33.67,20.31,1010.2,1,3.62,5.0
420,2017/06/18 12:00,19.53,33.65,20.49,1009.91,1,3.64,5.02
421,2017/06/18 13:00,19.64,33.69,20.63,1009.61,0,3.66,4.96
422,2017/06/18 14:00,20.04,33.62,21.12,1009.29,0,3.67,5.02
423,2017/06/18 15:00,20.07,33.53,21.42,1009.21,1,3.6,4.92
424,2017/06/18 16:00,20.0,33.62,20.93,1009.24,1,3.84,4.9
425,2017/06/18 17:00,20.0,33.68,21.22,1009.0,0,2.82,3.84
426,2017/06/18 18:00,20.0,33.68,21.09,1008.93,1,2.76,3.41
427,2017/06/18 19:00,20.0,33.68,21.19,1009.33,1,2.25,2.84
428,2017/06/18 20:00,20.0,33.67,20.67,1009.8,1,2.11,2.67
429,2017/06/18 21:00,19.99,33.61,20.57,1010.21,3,1.94,2.54
430,2017/06/18 22:00,19.92,33.67,20.5,1010.42,6,1.82,2.41
431,2017/06/18 23:00,19.87,33.64,20.24,1010.73,1,1.6,2.15
432,2017/06/19 0:00,19.8,33.67,19.86,1010.96,1,1.26,1.64
433,2017/06/19 1:00,19.7,33.68,19.45,1010.48,0,1.12,1.58
434,2017/06/19 2:00,19.68,33.6,19.27,1009.98,1,1.53,2.1
435,2017/06/19 3:00,19.65,33.44,19.08,1009.44,1,2.3,2.92
436,2017/06/19 4:00,19.7,33.5,19.24,1008.82,1,1.05,1.48
437,2017/06/19 5:00,19.8,33.51,19.37,1009.02,3,1.72,2.3
438,2017/06/19 6:00,19.8,33.51,19.13,1009.42,1,1.75,2.34
439,2017/06/19 7:00,19.8,33.51,19.62,1009.66,3,2.43,3.29
440,2017/06/19 8:00,19.8,33.51,21.07,1009.75,6,2.31,3.0
441,2017/06/19 9:00,19.8,33.51,22.9,1009.76,1,2.7,3.52
442,2017/06/19 10:00,19.8,33.54,22.26,1009.58,6,4.73,6.12
443,2017/06/19 11:00,19.8,33.6,21.19,1009.21,6,5.33,6.93
444,2017/06/19 12:00,19.77,33.52,21.17,1009.11,3,4.85,6.92
445,2017/06/19 13:00,19.7,33.51,21.49,1008.79,1,4.69,6.66
446,2017/06/19 14:00,19.76,33.57,22.05,1008.18,1,4.48,6.34
447,2017/06/19 15:00,20.02,33.64,21.32,1008.24,1,4.37,6.27
448,2017/06/19 16:00,20.18,33.58,21.82,1007.99,3,3.93,5.53
449,2017/06/19 17:00,20.27,33.66,22.13,1007.63,3,4.01,5.76
450,2017/06/19 18:00,20.3,33.76,22.23,1007.32,6,4.44,5.88
451,2017/06/19 19:00,20.3,33.76,21.9,1007.65,6,4.55,5.84
452,2017/06/19 20:00,20.29,33.7,21.22,1007.89,6,4.81,5.88
453,2017/06/19 21:00,20.2,33.73,20.63,1008.29,6,3.8,4.88
454,2017/06/19 22:00,20.19,33.66,21.14,1009.01,6,2.75,3.62
455,2017/06/19 23:00,20.1,33.68,21.76,1009.16,1,2.69,3.68
456,2017/06/20 0:00,20.03,33.73,21.45,1008.6,2,2.74,3.55
457,2017/06/20 1:00,19.94,33.69,22.37,1008.76,2,3.04,3.9
458,2017/06/20 2:00,19.84,33.69,22.47,1008.31,4,2.72,3.65
459,2017/06/20 3:00,19.8,33.62,21.49,1007.88,0,1.87,2.64
460,2017/06/20 4:00,19.8,33.54,22.07,1007.97,4,1.96,2.66
461,2017/06/20 5:00,19.8,33.68,19.99,1007.83,14,1.6,2.24
462,2017/06/20 6:00,19.8,33.68,19.87,1007.99,6,1.86,2.63
463,2017/06/20 7:00,19.8,33.68,19.28,1007.77,4,1.52,1.98
464,2017/06/20 8:00,19.8,33.68,19.36,1007.79,14,1.39,1.75
465,2017/06/20 9:00,19.8,33.68,20.36,1007.7,4,0.81,1.06
466,2017/06/20 10:00,19.71,33.75,21.8,1007.69,1,1.59,2.07
467,2017/06/20 11:00,19.7,33.76,21.81,1007.9,2,1.37,1.73
468,2017/06/20 12:00,19.65,33.74,22.24,1007.39,2,1.19,1.74
469,2017/06/20 13:00,19.54,33.68,22.76,1006.0,9,1.43,2.48
470,2017/06/20 14:00,19.42,33.71,22.54,1004.93,7,2.29,3.47
471,2017/06/20 15:00,19.22,33.77,23.02,1004.71,7,2.29,3.4
472,2017/06/20 16:00,19.15,33.8,23.42,1004.32,9,2.32,4.13
473,2017/06/20 17:00,19.33,33.72,21.69,1003.96,9,2.21,3.9
474,2017/06/20 18:00,19.46,33.68,20.6,1004.5,7,1.25,2.05
475,2017/06/20 19:00,19.5,33.67,20.11,1004.6,9,2.46,4.03
476,2017/06/20 20:00,19.5,33.67,19.21,1004.51,9,1.52,2.7
477,2017/06/20 21:00,19.46,33.65,19.05,1004.39,15,2.0,3.26
478,2017/06/20 22:00,19.4,33.62,18.97,1004.43,15,2.08,3.4
479,2017/06/20 23:00,19.4,33.59,18.69,1003.69,12,2.1,3.43
480,2017/06/21 0:00,19.4,33.59,19.15,1002.73,12,2.09,3.55
481,2017/06/21 1:00,19.31,33.66,19.49,1002.18,15,2.24,3.6
482,2017/06/21 2:00,19.3,33.67,19.58,1002.02,12,2.13,3.56
483,2017/06/21 3:00,19.24,33.68,19.6,1002.49,12,1.33,2.09
484,2017/06/21 4:00,19.2,33.69,19.67,1002.15,15,0.89,1.43
485,2017/06/21 5:00,19.2,33.63,19.43,1002.83,15,0.58,0.93
486,2017/06/21 6:00,18.97,33.65,19.56,1003.38,12,1.1,1.66
487,2017/06/21 7:00,18.62,33.7,20.22,1003.95,12,1.08,1.8
488,2017/06/21 8:00,18.41,33.79,21.76,1004.43,7,1.22,1.81
489,2017/06/21 9:00,18.48,33.79,22.97,1004.9,5,1.53,2.17
490,2017/06/21 10:00,18.6,33.74,23.13,1005.9,1,3.06,4.25
491,2017/06/21 11:00,18.7,33.74,21.51,1006.38,1,3.68,4.99
492,2017/06/21 12:00,18.87,33.76,21.68,1006.41,3,3.84,5.18
493,2017/06/21 13:00,18.9,33.75,22.02,1006.6,1,3.73,5.05
494,2017/06/21 14:00,18.83,33.74,22.06,1006.69,1,3.6,4.89
495,2017/06/21 15:00,18.77,33.74,21.59,1006.82,1,3.61,5.04
496,2017/06/21 16:00,19.08,33.78,21.49,1007.01,6,2.83,3.97
497,2017/06/21 17:00,18.99,33.7,21.42,1007.18,1,2.16,3.11
498,2017/06/21 18:00,19.03,33.66,21.24,1007.57,1,1.88,2.71
499,2017/06/21 19:00,19.26,33.7,20.94,1007.72,1,1.68,2.33
500,2017/06/21 20:00,19.3,33.75,20.7,1008.02,1,1.94,2.68
501,2017/06/21 21:00,19.3,33.75,20.36,1008.27,1,2.25,3.02
502,2017/06/21 22:00,19.3,33.7,20.17,1008.88,1,2.58,3.38
503,2017/06/21 23:00,19.25,33.71,20.01,1009.17,1,2.09,2.81
504,2017/06/22 0:00,19.18,33.76,19.97,1008.89,1,1.62,2.36
505,2017/06/22 1:00,19.1,33.75,19.72,1008.85,6,1.7,2.16
506,2017/06/22 2:00,19.03,33.71,19.39,1008.57,6,2.02,2.62
507,2017/06/22 3:00,18.87,33.75,19.13,1009.0,6,0.74,1.02
508,2017/06/22 4:00,18.78,33.73,19.01,1008.81,1,2.08,2.79
509,2017/06/22 5:00,18.69,33.71,18.91,1008.9,2,1.27,1.73
510,2017/06/22 6:00,18.7,33.74,18.94,1008.91,2,1.31,1.76
511,2017/06/22 7:00,18.68,33.73,19.49,1008.78,1,1.29,1.7
512,2017/06/22 8:00,18.6,33.74,20.47,1008.9,4,1.63,2.15
513,2017/06/22 9:00,18.61,33.78,21.46,1008.89,0,1.64,2.18
514,2017/06/22 10:00,18.63,33.81,24.15,1009.15,1,2.47,3.24
515,2017/06/22 11:00,18.7,33.86,23.54,1008.52,6,3.84,4.83
516,2017/06/22 12:00,18.79,33.84,23.23,1008.19,6,4.18,5.47
517,2017/06/22 13:00,18.86,33.78,22.27,1008.56,6,4.56,6.31
518,2017/06/22 14:00,18.84,33.8,22.75,1008.6,6,4.2,5.82
519,2017/06/22 15:00,18.81,33.82,22.31,1008.41,1,3.75,5.29
520,2017/06/22 16:00,18.78,33.83,22.24,1008.01,1,3.08,4.06
521,2017/06/22 17:00,18.72,33.88,21.86,1007.53,1,3.38,4.59
522,2017/06/22 18:00,18.86,33.79,21.22,1007.48,1,2.84,3.77
523,2017/06/22 19:00,18.97,33.73,20.77,1007.49,1,3.09,4.1
524,2017/06/22 20:00,19.15,33.77,20.48,1008.14,1,2.86,3.81
525,2017/06/22 21:00,19.1,33.83,20.27,1008.32,1,2.49,3.3
526,2017/06/22 22:00,19.07,33.85,20.35,1008.78,3,1.89,2.68
527,2017/06/22 23:00,18.99,33.84,20.6,1008.88,3,1.9,2.51
528,2017/06/23 0:00,18.88,33.81,20.74,1009.29,4,1.02,1.46
529,2017/06/23 1:00,18.74,33.85,20.92,1009.15,4,0.91,1.31
530,2017/06/23 2:00,18.7,33.79,21.82,1008.42,4,1.64,2.19
531,2017/06/23 3:00,18.6,33.82,21.68,1008.0,0,1.2,1.66
532,2017/06/23 4:00,18.6,33.82,21.02,1007.51,2,0.98,1.49
533,2017/06/23 5:00,18.59,33.81,20.95,1007.3,1,1.03,1.5
534,2017/06/23 6:00,18.56,33.78,20.61,1007.63,13,0.83,1.1
535,2017/06/23 7:00,18.54,33.79,20.04,1007.46,14,1.17,1.58
536,2017/06/23 8:00,18.5,33.82,20.79,1007.48,4,1.13,1.58
537,2017/06/23 9:00,18.44,33.87,22.99,1007.59,6,2.1,2.77
538,2017/06/23 10:00,18.6,33.82,21.86,1007.44,1,3.73,4.77
539,2017/06/23 11:00,18.68,33.89,20.68,1007.46,1,3.03,4.02
540,2017/06/23 12:00,18.79,33.84,21.28,1007.36,0,3.04,4.03
541,2017/06/23 13:00,18.88,33.77,21.52,1007.36,0,2.86,3.8
542,2017/06/23 14:00,18.86,33.78,22.41,1007.11,0,2.37,3.14
543,2017/06/23 15:00,18.82,33.83,22.18,1006.36,4,2.22,3.02
544,2017/06/23 16:00,18.97,33.86,23.61,1005.83,9,2.32,3.46
545,2017/06/23 17:00,18.88,33.87,24.42,1005.57,9,2.51,3.85
546,2017/06/23 18:00,19.05,33.89,24.07,1005.78,9,2.33,3.6
547,2017/06/23 19:00,18.94,33.84,23.6,1005.63,9,2.04,3.35
548,2017/06/23 20:00,19.04,33.81,22.73,1005.49,9,2.34,3.86
549,2017/06/23 21:00,19.42,33.72,21.96,1005.6,9,1.52,2.87
550,2017/06/23 22:00,19.31,33.78,21.87,1006.4,9,1.47,2.34
551,2017/06/23 23:00,19.1,33.83,21.86,1006.74,7,0.79,1.45
552,2017/06/24 0:00,19.02,33.84,21.9,1006.13,7,0.64,1.15
553,2017/06/24 1:00,18.89,33.8,21.78,1006.36,7,0.51,0.92
554,2017/06/24 2:00,18.73,33.84,21.74,1006.05,13,0.51,0.87
555,2017/06/24 3:00,18.7,33.8,21.44,1005.62,12,0.81,1.28
556,2017/06/24 4:00,18.7,33.83,21.17,1005.86,11,0.59,1.03
557,2017/06/24 5:00,18.7,33.83,21.03,1005.63,12,0.78,1.27
558,2017/06/24 6:00,18.62,33.85,21.2,1005.1,15,0.85,1.49
559,2017/06/24 7:00,18.6,33.85,22.23,1005.22,15,0.95,1.64
560,2017/06/24 8:00,18.62,33.82,23.24,1004.75,7,1.25,1.89
561,2017/06/24 9:00,18.47,33.86,23.76,1004.69,7,1.64,2.62
562,2017/06/24 10:00,18.26,33.93,24.18,1003.95,9,2.8,4.39
563,2017/06/24 11:00,18.49,33.85,23.7,1003.83,9,3.22,5.2
564,2017/06/24 12:00,18.62,33.86,22.85,1003.69,7,3.08,4.76
565,2017/06/24 13:00,18.7,33.88,21.98,1003.4,7,2.49,4.01
566,2017/06/24 14:00,18.78,33.84,22.11,1002.38,7,2.5,3.93
567,2017/06/24 15:00,18.8,33.83,22.74,1001.9,7,1.93,2.86
568,2017/06/24 16:00,18.8,33.84,22.51,1001.37,9,2.15,3.28
569,2017/06/24 17:00,18.7,33.91,22.33,1000.93,9,2.24,3.45
570,2017/06/24 18:00,18.56,33.88,22.39,1000.36,7,1.6,2.52
571,2017/06/24 19:00,18.46,33.91,22.39,1000.22,7,1.64,2.55
572,2017/06/24 20:00,18.56,33.86,22.16,1000.76,9,1.71,2.6
573,2017/06/24 21:00,18.71,33.83,22.28,1000.96,7,1.31,2.57
574,2017/06/24 22:00,18.99,33.85,22.37,1001.53,9,1.65,2.71
575,2017/06/24 23:00,18.93,33.83,22.01,1001.85,9,1.85,2.9
576,2017/06/25 0:00,18.8,33.83,21.82,1001.51,9,1.02,1.78
577,2017/06/25 1:00,18.8,33.83,21.74,1001.43,3,0.88,1.38
578,2017/06/25 2:00,18.7,33.88,21.38,1001.33,3,0.43,0.73
579,2017/06/25 3:00,18.6,33.84,21.68,1000.67,9,1.1,1.85
580,2017/06/25 4:00,18.6,33.77,21.32,1000.52,9,1.02,1.95
581,2017/06/25 5:00,18.56,33.77,21.34,1001.18,9,1.06,1.81
582,2017/06/25 6:00,18.5,33.82,21.38,1000.88,9,1.16,1.91
583,2017/06/25 7:00,18.38,33.91,21.86,1001.06,9,0.91,1.49
584,2017/06/25 8:00,18.4,33.9,22.39,1001.12,7,1.17,1.69
585,2017/06/25 9:00,18.49,33.84,22.75,1001.75,0,1.68,2.5
586,2017/06/25 10:00,18.41,33.88,22.21,1001.56,9,3.33,5.16
587,2017/06/25 11:00,18.12,33.96,21.84,1002.02,9,2.85,4.31
588,2017/06/25 12:00,18.1,33.98,22.89,1002.28,9,2.21,3.48
589,2017/06/25 13:00,18.14,33.99,22.97,1002.34,9,1.88,3.0
590,2017/06/25 14:00,18.23,34.01,22.97,1002.33,9,1.52,2.49
591,2017/06/25 15:00,18.37,33.93,22.76,1002.46,4,1.32,1.83
592,2017/06/25 16:00,18.4,33.9,22.66,1002.62,0,2.0,2.74
593,2017/06/25 17:00,18.45,33.93,21.84,1002.65,2,1.88,2.54
594,2017/06/25 18:00,18.6,33.97,21.85,1002.54,9,2.21,3.52
595,2017/06/25 19:00,18.54,33.95,21.72,1003.12,9,1.85,3.11
596,2017/06/25 20:00,18.41,33.97,21.61,1003.67,9,1.5,2.43
597,2017/06/25 21:00,18.58,33.85,21.37,1004.19,15,1.16,1.99
598,2017/06/25 22:00,18.84,33.84,21.51,1004.95,9,1.25,2.11
599,2017/06/25 23:00,19.21,33.75,21.69,1005.33,9,1.29,2.18
600,2017/06/26 0:00,19.3,33.75,21.81,1005.38,9,1.44,2.41
601,2017/06/26 1:00,19.26,33.75,21.68,1005.32,9,1.27,2.16
602,2017/06/26 2:00,19.17,33.78,21.54,1005.44,9,1.1,1.92
603,2017/06/26 3:00,19.06,33.78,21.21,1004.84,9,1.54,2.63
604,2017/06/26 4:00,18.92,33.77,21.18,1005.0,9,1.46,2.67
605,2017/06/26 5:00,18.87,33.78,20.99,1005.5,7,0.84,1.48
606,2017/06/26 6:00,18.75,33.8,21.19,1006.29,15,1.69,2.86
607,2017/06/26 7:00,18.56,33.8,21.32,1006.59,13,1.18,2.2
608,2017/06/26 8:00,18.44,33.88,21.6,1007.05,7,1.4,2.52
609,2017/06/26 9:00,18.52,33.87,22.32,1007.35,15,1.8,3.14
610,2017/06/26 10:00,18.64,33.83,22.6,1007.3,7,2.67,4.13
611,2017/06/26 11:00,18.74,33.87,23.07,1007.1,9,2.95,4.87
612,2017/06/26 12:00,18.8,33.83,23.13,1007.09,9,2.87,4.95
613,2017/06/26 13:00,18.8,33.83,22.62,1006.98,9,2.63,4.5
614,2017/06/26 14:00,18.85,33.82,22.79,1007.23,9,2.9,4.83
615,2017/06/26 15:00,18.9,33.83,22.72,1007.19,9,3.23,5.34
616,2017/06/26 16:00,18.9,33.83,22.79,1006.98,9,3.37,5.74
617,2017/06/26 17:00,18.9,33.79,22.83,1006.76,9,2.77,4.67
618,2017/06/26 18:00,18.9,33.83,22.58,1007.22,9,2.61,4.92
619,2017/06/26 19:00,18.88,33.82,22.1,1007.79,9,2.06,3.85
620,2017/06/26 20:00,18.63,33.94,21.86,1008.37,7,1.47,2.69
621,2017/06/26 21:00,18.7,33.91,21.85,1009.02,13,1.83,3.22
622,2017/06/26 22:00,18.8,33.84,21.79,1009.46,15,2.42,3.89
623,2017/06/26 23:00,18.97,33.81,21.76,1009.87,13,1.72,3.1
624,2017/06/27 0:00,19.1,33.83,21.5,1009.78,13,1.46,2.57
625,2017/06/27 1:00,19.1,33.83,21.25,1009.41,13,1.5,2.6
626,2017/06/27 2:00,19.1,33.8,21.19,1009.36,15,2.11,3.4
627,2017/06/27 3:00,19.0,33.81,21.09,1009.52,15,1.74,2.71
628,2017/06/27 4:00,18.93,33.8,21.05,1009.91,15,2.22,3.38
629,2017/06/27 5:00,18.9,33.75,21.13,1009.84,15,1.93,2.94
630,2017/06/27 6:00,18.9,33.75,21.34,1010.15,15,1.75,2.68
631,2017/06/27 7:00,18.9,33.75,21.41,1010.43,15,2.52,3.96
632,2017/06/27 8:00,18.83,33.8,21.69,1010.45,15,2.78,4.66
633,2017/06/27 9:00,18.8,33.83,22.59,1010.57,15,2.08,3.67
634,2017/06/27 10:00,18.89,33.79,22.6,1010.32,9,2.61,4.87
635,2017/06/27 11:00,19.45,33.66,22.71,1010.27,9,2.92,5.24
636,2017/06/27 12:00,19.93,33.54,23.34,1009.89,9,3.4,5.74
637,2017/06/27 13:00,20.09,33.45,23.24,1009.79,9,3.72,6.01
638,2017/06/27 14:00,20.13,33.47,23.57,1009.71,7,3.13,5.24
639,2017/06/27 15:00,20.2,33.44,22.41,1009.87,9,3.53,5.43
640,2017/06/27 16:00,20.19,33.44,22.51,1009.8,7,3.28,5.08
641,2017/06/27 17:00,19.94,33.44,22.52,1009.97,9,3.23,5.1
642,2017/06/27 18:00,19.63,33.46,22.42,1010.25,7,2.61,4.0
643,2017/06/27 19:00,19.43,33.46,22.02,1010.44,9,2.05,3.27
644,2017/06/27 20:00,19.23,33.48,21.73,1010.72,9,1.69,2.64
645,2017/06/27 21:00,18.94,33.82,21.72,1011.14,9,1.29,2.19
646,2017/06/27 22:00,18.96,33.84,21.6,1011.52,9,1.54,2.41
647,2017/06/27 23:00,19.22,33.73,21.56,1011.58,9,1.12,1.75
648,2017/06/28 0:00,19.57,33.61,21.02,1012.01,7,0.89,1.16
649,2017/06/28 1:00,19.54,33.63,20.69,1012.0,1,0.59,0.82
650,2017/06/28 2:00,19.47,33.62,20.58,1011.64,1,0.73,1.0
651,2017/06/28 3:00,19.34,33.64,20.55,1011.34,0,0.51,0.76
652,2017/06/28 4:00,19.22,33.64,20.53,1011.51,14,0.46,0.79
653,2017/06/28 5:00,19.07,33.62,20.47,1011.5,4,0.66,0.95
654,2017/06/28 6:00,18.98,33.67,19.87,1012.01,4,0.41,0.63
655,2017/06/28 7:00,18.9,33.66,20.3,1011.73,4,0.34,0.54
656,2017/06/28 8:00,18.9,33.66,21.49,1012.27,1,2.2,2.81
657,2017/06/28 9:00,18.95,33.68,21.91,1012.24,0,2.39,3.16
658,2017/06/28 10:00,19.1,33.76,22.45,1012.59,0,2.55,3.2
659,2017/06/28 11:00,19.1,33.73,22.67,1012.51,1,3.16,4.08
660,2017/06/28 12:00,19.03,33.75,23.13,1012.24,1,3.54,4.72
661,2017/06/28 13:00,18.94,33.75,23.18,1012.12,0,3.06,4.08
662,2017/06/28 14:00,19.16,33.74,23.27,1012.17,0,2.94,3.86
663,2017/06/28 15:00,19.3,33.67,23.18,1012.08,0,2.84,3.88
664,2017/06/28 16:00,19.42,33.58,23.14,1012.22,0,2.96,3.82
665,2017/06/28 17:00,19.5,33.59,22.96,1011.68,0,1.91,2.74
666,2017/06/28 18:00,19.49,33.58,22.89,1011.95,1,2.27,3.01
667,2017/06/28 19:00,19.37,33.61,22.4,1012.2,1,1.36,2.0
668,2017/06/28 20:00,19.3,33.62,22.18,1012.3,3,1.21,1.68
669,2017/06/28 21:00,19.29,33.6,21.66,1012.42,0,1.11,1.52
670,2017/06/28 22:00,19.11,33.77,21.81,1013.11,3,1.6,2.19
671,2017/06/28 23:00,19.2,33.69,21.39,1013.41,0,0.8,1.18
672,2017/06/29 0:00,19.67,33.45,21.14,1012.96,0,1.8,2.41
673,2017/06/29 1:00,19.91,33.33,20.49,1012.67,4,0.64,0.85
674,2017/06/29 2:00,19.67,33.4,20.18,1012.22,14,1.1,1.39
675,2017/06/29 3:00,19.53,33.45,19.94,1012.1,4,1.11,1.54
676,2017/06/29 4:00,19.34,33.41,19.71,1012.09,4,1.03,1.44
677,2017/06/29 5:00,19.13,33.42,19.77,1012.33,4,0.63,0.92
678,2017/06/29 6:00,18.97,33.44,19.99,1012.62,4,0.56,0.79
679,2017/06/29 7:00,18.9,33.5,20.11,1012.74,14,1.35,1.75
680,2017/06/29 8:00,18.99,33.42,20.68,1013.12,4,1.38,1.88
681,2017/06/29 9:00,19.01,33.41,21.5,1013.6,1,2.17,3.03
682,2017/06/29 10:00,19.0,33.56,22.21,1014.08,1,2.51,3.34
683,2017/06/29 11:00,19.0,33.68,21.73,1014.02,1,2.39,3.29
684,2017/06/29 12:00,19.0,33.66,21.49,1013.42,1,2.25,3.1
685,2017/06/29 13:00,18.92,33.68,22.22,1012.97,3,2.51,3.46
686,2017/06/29 14:00,18.96,33.62,21.66,1012.47,1,1.96,2.64
687,2017/06/29 15:00,19.03,33.56,21.26,1012.38,1,1.91,2.55
688,2017/06/29 16:00,19.1,33.5,21.59,1011.87,6,1.96,2.57
689,2017/06/29 17:00,19.1,33.5,21.36,1011.33,14,1.13,1.62
690,2017/06/29 18:00,19.18,33.44,20.79,1010.82,1,1.86,2.39
691,2017/06/29 19:00,19.13,33.45,20.47,1010.82,3,0.94,1.31
692,2017/06/29 20:00,19.1,33.42,20.21,1010.15,12,0.53,0.94
693,2017/06/29 21:00,19.03,33.39,20.45,1010.17,15,1.15,1.69
694,2017/06/29 22:00,19.02,33.35,20.4,1010.99,7,0.62,0.97
695,2017/06/29 23:00,19.03,33.26,20.15,1010.54,12,1.08,1.74
696,2017/06/30 0:00,19.13,32.95,20.23,1010.12,15,1.0,1.62
697,2017/06/30 1:00,19.26,32.93,20.36,1009.86,12,0.73,1.26
